name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result;rsacpp-runtime
489;0.1;True;0.01;True;0.01;True;0.2;True;0.133537213;0.05;True;ERR;ERR;0.03;True;ERR
490;0.0;False;6.91;False;7.96;False;ERR;ERR;ERR;0.46;False;0.14;False;18.67;False;ERR
491;0.01;False;0.92;False;1.28;False;ERR;ERR;ERR;0.15;False;0.48;False;1.27;False;ERR
492;2.0;False;TO;TO;4.72;False;ERR;ERR;ERR;77.96;False;46.51;False;TO;TO;ERR
493;0.01;False;TO;TO;TO;TO;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO;ERR
494;0.89;True;13.56;True;0.15;True;ERR;ERR;ERR;0.09;True;13.71;False;0.32;True;ERR
495;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.02;False;ERR
496;0.01;False;1.22;False;0.0;False;0.29;False;0.057868558000000014;0.39;False;ERR;ERR;0.04;False;ERR
497;0.0;False;0.0;False;0.0;False;ERR;ERR;ERR;0.07;False;0.04;False;0.04;False;ERR
498;0.01;False;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.07;False;0.04;False;ERR
499;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False;ERR
500;0.0;False;0.42;False;0.0;False;1.12;False;0.09449935500000006;0.17;False;0.61;False;1.68;False;ERR
501;0.01;False;2.3;False;0.01;False;4.53;False;0.4075259169999996;0.51;False;1.94;False;6.86;False;ERR
502;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False;ERR
503;0.0;False;0.01;True;0.01;True;35.15;True;0.3515866019999976;ERR;ERR;ERR;ERR;ERR;ERR;ERR
504;0.01;False;TO;TO;0.01;False;19.6;False;0.10320566300000067;49.44;False;0.84;False;56.57;False;ERR
505;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False;ERR
506;ERR;ERR;0.01;False;0.0;False;TO;TO;TO;0.06;False;0.04;False;0.05;False;ERR
507;0.01;False;0.01;False;0.01;False;0.24;False;0.000114371000000002;0.06;False;0.03;False;0.03;False;ERR
508;TO;TO;0.61;False;1.51;False;0.23;False;0.187705037;0.3;False;0.95;False;3.26;False;ERR
509;ERR;ERR;0.01;False;0.0;False;9.58;False;0.0001202199999994491;0.06;False;0.03;False;0.03;False;ERR
510;0.01;False;1.66;True;2.29;True;19.31;True;0.3484732079999979;0.37;True;2.56;False;5.32;True;ERR
511;0.01;False;0.0;False;0.01;False;0.62;False;0.0002593100000000126;0.04;False;0.04;False;0.03;False;ERR
512;0.01;False;0.9;False;0.01;False;ERR;ERR;ERR;0.33;False;0.33;False;TO;TO;ERR
513;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False;ERR
514;0.01;False;58.3;False;78.72;False;ERR;ERR;ERR;3.3;False;0.28;False;TO;TO;ERR
515;0.01;False;1.23;False;2.91;False;5.31;False;0.1962292260000007;0.35;False;0.74;False;4.97;False;ERR
516;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False;ERR
517;0.01;False;0.0;True;0.01;True;5.31;True;0.28673734699999986;ERR;ERR;ERR;ERR;ERR;ERR;ERR
518;0.01;False;TO;TO;3.6;False;ERR;ERR;ERR;77.87;False;41.89;False;TO;TO;ERR
519;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
520;ERR;ERR;0.01;False;0.01;False;4.39;False;0.00010365999999972786;0.06;False;ERR;ERR;0.04;False;ERR
521;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False;ERR
522;59.33;False;0.35;False;0.52;False;ERR;ERR;ERR;0.1;False;0.38;False;1.16;False;ERR
523;0.02;False;0.01;False;0.01;False;0.05;False;2.8390000000003135e-05;0.05;False;0.04;False;0.04;False;ERR
524;0.01;False;TO;TO;TO;TO;ERR;ERR;ERR;TO;TO;0.95;False;TO;TO;ERR
525;0.01;False;0.02;True;0.01;True;0.3;True;0.18347493399999998;0.07;True;0.07;True;0.05;True;ERR
526;0.02;False;0.01;True;0.01;True;6.13;True;0.36188777100000014;ERR;ERR;ERR;ERR;ERR;ERR;ERR
527;0.13;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.07;False;0.04;True;ERR
528;0.01;False;0.01;True;0.01;True;4.95;True;0.36649151599999996;0.07;True;ERR;ERR;0.04;True;ERR
529;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.04;True;0.04;True;ERR
530;0.01;False;0.54;False;0.89;False;ERR;ERR;ERR;0.1;False;0.07;False;1.68;False;ERR
531;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.03;False;ERR
532;0.02;False;0.02;False;0.0;False;ERR;ERR;ERR;0.07;False;ERR;ERR;0.04;False;ERR
533;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False;ERR
534;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.09;False;0.05;False;0.03;False;ERR
535;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.04;False;0.04;True;ERR
536;0.01;False;0.01;True;0.0;True;5.35;True;0.18298573299999976;ERR;ERR;ERR;ERR;ERR;ERR;ERR
537;0.02;False;0.0;False;0.01;False;5.78;False;0.268216668;0.06;False;0.07;False;0.05;False;ERR
538;0.26;True;0.0;True;0.02;True;0.89;True;0.784511704;0.05;True;0.05;True;0.03;True;ERR
539;0.01;False;TO;TO;0.0;False;TO;TO;TO;TO;TO;6.1;False;TO;TO;ERR
540;0.02;False;0.79;False;0.01;False;ERR;ERR;ERR;0.24;False;0.84;False;0.05;False;ERR
541;0.01;False;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO;ERR
542;0.01;False;0.26;False;0.01;False;0.93;False;0.06942362899999999;0.11;False;0.08;False;0.71;False;ERR
543;0.0;False;0.04;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
544;0.01;False;1.26;False;0.01;False;ERR;ERR;ERR;0.14;False;0.07;False;2.65;False;ERR
545;3.58;False;0.07;False;0.11;False;0.22;False;0.060941731;0.06;True;0.04;False;0.31;False;ERR
546;0.87;True;17.39;True;0.19;True;ERR;ERR;ERR;0.08;True;14.61;False;0.61;True;ERR
547;0.02;False;0.01;False;0.01;False;1.35;False;0.1683439280000001;0.06;False;0.04;False;0.04;False;ERR
548;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False;ERR
549;ERR;ERR;0.01;False;0.01;False;0.07;False;3.080999999999223e-05;0.07;False;0.02;False;0.03;False;ERR
550;TO;TO;0.01;True;0.01;True;2.27;True;0.19824254799999985;0.08;True;0.05;True;0.05;True;ERR
551;0.01;True;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.05;True;0.05;True;ERR
552;ERR;ERR;4.01;False;0.0;False;4.19;False;0.18649872700000003;0.8;False;2.26;False;9.27;False;ERR
553;ERR;ERR;0.01;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
554;0.02;False;90.42;False;TO;TO;ERR;ERR;ERR;22.3;False;0.33;False;1.32;False;ERR
555;0.12;True;0.01;True;0.01;True;0.41;True;0.183126583;0.05;True;0.67;False;0.06;True;ERR
556;ERR;ERR;0.36;True;0.32;True;ERR;ERR;ERR;0.09;True;0.04;False;0.46;True;ERR
557;0.01;False;0.0;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
558;0.83;True;0.01;True;0.01;True;0.12;True;0.08630405600000002;0.06;True;0.03;True;0.03;True;ERR
559;0.0;False;0.0;False;0.0;False;ERR;ERR;ERR;0.05;False;0.05;False;0.04;False;ERR
560;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
561;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False;ERR
562;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.05;False;0.03;False;ERR
563;0.01;False;0.09;False;0.09;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
564;11.12;True;0.01;True;0.0;True;0.27;True;0.236228396;0.05;True;0.05;True;0.05;True;ERR
565;ERR;ERR;0.01;False;0.01;False;14.67;False;0.27397491400000007;0.07;False;ERR;ERR;0.03;False;ERR
566;0.02;False;0.01;True;0.0;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
567;88.39;False;0.41;False;0.55;False;ERR;ERR;ERR;0.1;False;0.4;False;1.23;False;ERR
568;0.01;False;TO;TO;0.01;False;29.14;False;0.3748555849999988;11.95;False;56.32;False;TO;TO;ERR
569;0.01;False;0.84;False;1.38;False;ERR;ERR;ERR;0.13;False;0.81;False;2.86;False;ERR
570;0.01;False;0.85;False;1.28;False;ERR;ERR;ERR;0.15;False;0.33;False;1.64;False;ERR
571;0.01;False;0.0;False;0.0;False;0.37;False;0.148902149;0.06;False;0.02;False;0.04;False;ERR
572;0.01;True;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.03;True;0.05;True;ERR
573;0.01;False;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO;ERR
574;0.01;False;0.66;False;1.16;False;TO;TO;TO;0.28;False;ERR;ERR;2.35;False;ERR
575;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;0.07;False;0.03;False;0.04;False;ERR
576;0.01;False;1.52;False;0.02;False;ERR;ERR;ERR;0.34;False;0.07;False;2.81;False;ERR
577;0.0;False;50.46;False;0.01;False;ERR;ERR;ERR;56.37;False;1.2;False;21.64;False;ERR
578;0.01;False;0.01;False;0.02;False;ERR;ERR;ERR;0.08;False;0.09;False;0.05;False;ERR
579;0.02;False;0.01;False;0.01;False;TO;TO;TO;0.08;False;ERR;ERR;0.04;False;ERR
580;ERR;ERR;0.0;True;0.01;True;5.31;True;0.18126464100000028;0.07;True;0.14;False;0.03;True;ERR
581;0.01;False;0.0;False;0.01;False;TO;TO;TO;0.05;False;0.03;False;0.02;False;ERR
582;0.1;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;True;0.05;True;ERR
583;0.01;False;0.01;True;0.01;True;0.38;True;0.10484412499999998;0.06;True;0.05;False;0.04;True;ERR
584;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.03;False;0.02;False;ERR
585;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.03;False;0.03;False;ERR
586;0.01;False;0.01;False;0.01;False;TO;TO;TO;0.05;False;0.05;False;0.06;False;ERR
587;TO;TO;0.6;False;0.79;False;0.18;False;0.141202211;0.12;False;0.55;False;1.78;False;ERR
588;0.01;False;2.82;False;0.01;False;ERR;ERR;ERR;3.99;False;6.8;False;0.11;False;ERR
589;0.11;True;0.0;True;0.01;True;0.21;True;0.134620485;0.06;True;ERR;ERR;0.03;True;ERR
590;0.01;False;0.01;True;0.0;True;15.35;True;0.15040691100000103;0.05;True;0.07;False;0.03;True;ERR
591;TO;TO;55.71;True;0.71;True;ERR;ERR;ERR;0.15;True;TO;TO;0.66;True;ERR
592;ERR;ERR;0.01;False;0.0;False;TO;TO;TO;0.05;False;0.04;False;0.04;False;ERR
593;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.03;False;0.03;True;ERR
594;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.04;False;ERR
595;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.05;False;ERR
596;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
597;0.02;False;0.01;False;0.0;False;0.16;False;0.08930315;0.07;False;0.06;False;0.03;False;ERR
598;0.0;False;0.01;True;0.02;True;5.66;True;0.0012891010000002368;TO;TO;0.13;False;0.06;True;ERR
599;0.02;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False;ERR
600;0.01;False;0.02;False;0.01;False;ERR;ERR;ERR;0.06;False;0.12;False;0.04;False;ERR
601;0.01;False;0.66;False;1.31;False;ERR;ERR;ERR;0.08;False;0.05;False;1.73;False;ERR
602;0.0;False;0.01;True;0.01;True;5.75;True;0.2249701850000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR
603;0.01;False;0.99;False;0.01;False;1.08;False;0.4368545669999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR
604;0.02;True;0.01;True;0.01;True;1.61;True;0.0010379410000000977;0.06;True;2.08;False;0.04;True;ERR
605;0.01;False;0.56;False;0.94;False;32.4;False;0.1688502889999981;ERR;ERR;ERR;ERR;ERR;ERR;ERR
606;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False;ERR
607;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
608;0.02;True;0.01;True;0.01;True;0.5;True;0.41845181800000003;0.07;True;0.04;True;0.04;True;ERR
609;0.02;False;0.01;True;0.01;True;13.35;True;0.324414925000001;ERR;ERR;ERR;ERR;ERR;ERR;ERR
610;0.01;False;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.32;False;0.04;True;ERR
611;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.16;False;0.04;True;ERR
612;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.04;False;0.04;False;ERR
613;ERR;ERR;0.0;True;0.01;True;3.41;True;0.13768358700000016;0.06;True;0.05;False;0.03;True;ERR
614;ERR;ERR;0.01;False;ERR;ERR;ERR;ERR;ERR;0.06;False;ERR;ERR;0.03;False;ERR
615;ERR;ERR;0.0;False;0.01;False;0.72;False;0.10950219900000002;0.07;False;0.06;False;0.04;False;ERR
616;0.02;False;0.02;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.05;False;ERR
617;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False;ERR
618;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.03;True;ERR
619;42.2;True;0.01;True;0.01;True;0.84;True;0.245113696;0.06;True;0.32;False;0.03;True;ERR
620;ERR;ERR;0.01;False;0.01;False;TO;TO;TO;0.07;False;0.04;False;0.04;False;ERR
621;0.02;False;TO;TO;ERR;ERR;74.0;False;0.26863687799999525;TO;TO;13.73;False;TO;TO;ERR
622;0.01;False;0.01;False;0.01;False;TO;TO;TO;0.07;False;0.04;False;0.03;False;ERR
623;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False;ERR
624;0.01;False;58.01;False;86.95;False;ERR;ERR;ERR;5.08;False;0.18;False;78.91;False;ERR
625;0.01;False;0.08;False;0.0;False;ERR;ERR;ERR;0.07;False;0.03;False;0.18;False;ERR
626;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.03;True;ERR
627;0.01;True;0.01;True;0.01;True;0.96;True;0.0013410609999999767;0.06;True;ERR;ERR;0.03;True;ERR
628;0.01;False;TO;TO;0.01;False;ERR;ERR;ERR;TO;TO;0.03;False;TO;TO;ERR
629;0.01;False;0.01;True;0.01;True;5.82;True;0.36799463800000076;0.08;True;ERR;ERR;0.04;True;ERR
630;0.01;False;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;1.01;False;0.04;True;ERR
631;0.02;False;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.02;False;0.04;False;ERR
632;0.01;False;TO;TO;0.01;False;4.09;False;0.14525774499999988;TO;TO;5.12;False;47.18;False;ERR
633;0.01;False;0.01;False;0.01;False;1.06;False;0.179183859;0.07;False;0.08;False;0.05;False;ERR
634;ERR;ERR;0.0;False;0.02;False;8.06;False;0.07312105300000038;0.07;False;0.04;False;0.05;False;ERR
635;0.03;False;0.01;False;0.01;False;0.26;False;0.211803071;0.06;False;0.07;False;0.04;False;ERR
636;0.0;False;0.3;False;0.82;False;ERR;ERR;ERR;0.17;False;0.05;False;0.96;False;ERR
637;0.02;True;0.0;True;0.01;True;0.14;True;0.0008368310000000101;0.04;True;0.18;False;0.05;True;ERR
638;ERR;ERR;0.36;False;0.87;False;0.23;False;0.126578816;0.14;False;0.4;False;1.56;False;ERR
639;ERR;ERR;2.15;False;0.01;False;ERR;ERR;ERR;0.27;False;ERR;ERR;3.67;False;ERR
640;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False;ERR
641;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.07;False;0.04;False;0.04;False;ERR
642;TO;TO;0.11;False;0.01;False;ERR;ERR;ERR;0.08;False;0.1;False;0.09;False;ERR
643;0.02;False;0.01;True;0.01;True;8.12;True;0.002486682000000684;0.06;True;ERR;ERR;0.04;True;ERR
644;0.01;False;2.21;False;3.69;False;3.25;False;0.42819510800000016;0.61;False;1.9;False;7.05;False;ERR
645;0.01;False;0.01;False;0.01;False;TO;TO;TO;0.06;False;0.07;False;0.03;False;ERR
646;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.03;False;ERR
647;0.01;False;0.01;False;0.01;False;35.62;False;0.3178410980000024;0.07;False;0.04;False;0.03;False;ERR
648;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.07;False;0.05;False;ERR
649;0.01;False;0.01;False;0.01;False;48.37;False;0.0014265220000027057;0.07;False;ERR;ERR;0.03;False;ERR
650;0.02;False;3.93;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
651;0.02;False;2.52;False;3.95;False;ERR;ERR;ERR;0.25;False;1.86;False;9.11;False;ERR
652;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.04;False;0.04;False;ERR
653;0.01;False;0.23;False;2.78;False;ERR;ERR;ERR;0.4;False;0.1;False;0.07;False;ERR
654;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False;ERR
655;ERR;ERR;0.0;False;0.02;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
656;0.01;False;0.01;True;0.01;True;30.2;True;0.22031662999999924;ERR;ERR;ERR;ERR;ERR;ERR;ERR
657;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.05;True;ERR
658;0.01;False;0.45;False;0.0;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR
659;0.01;False;0.0;False;0.0;False;ERR;ERR;ERR;0.07;False;0.05;False;0.03;False;ERR
660;0.0;False;0.01;False;0.01;False;37.53;False;0.00022225000000020145;0.07;False;0.03;False;0.05;False;ERR
661;0.01;False;0.0;False;0.0;False;ERR;ERR;ERR;0.08;False;0.02;False;0.05;False;ERR
662;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.04;False;0.03;True;ERR
663;ERR;ERR;0.01;False;0.01;False;6.69;False;0.07330183399999957;0.06;False;0.04;False;0.03;False;ERR
664;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
665;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.07;False;0.08;False;0.05;False;ERR
666;0.01;False;10.82;False;0.26;False;ERR;ERR;ERR;1.57;False;6.17;False;24.03;False;ERR
667;0.0;False;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.05;False;ERR
668;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.02;False;0.04;False;ERR
669;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.03;False;0.03;False;ERR
670;ERR;ERR;TO;TO;0.0;False;0.43;False;0.0011479110000000015;TO;TO;TO;TO;TO;TO;ERR
671;0.02;True;0.0;True;0.01;True;0.48;True;0.345944986;0.05;True;0.04;True;0.04;True;ERR
672;0.01;False;0.59;False;0.07;False;ERR;ERR;ERR;0.17;False;0.72;False;0.04;False;ERR
673;0.01;False;0.01;False;0.01;False;0.04;False;3.1639999999999446e-05;0.07;False;0.04;False;0.04;False;ERR
674;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.07;False;0.05;False;0.03;True;ERR
675;ERR;ERR;TO;TO;ERR;ERR;18.48;False;0.0029284530000008857;TO;TO;TO;TO;TO;TO;ERR
676;0.01;False;0.01;False;0.02;False;0.46;False;0.20275068200000002;0.06;False;0.07;False;0.03;False;ERR
677;0.0;False;0.01;False;0.01;False;1.34;False;0.18361024400000003;0.06;False;0.06;False;0.05;False;ERR
678;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;ERR;ERR;0.03;True;ERR
679;0.01;False;0.0;True;0.01;True;6.76;True;0.20455744400000064;ERR;ERR;ERR;ERR;ERR;ERR;ERR
680;TO;TO;44.42;True;0.49;True;ERR;ERR;ERR;0.15;True;44.29;False;1.28;True;ERR
681;0.01;True;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False;ERR
682;ERR;ERR;0.01;True;0.01;True;TO;TO;TO;0.07;True;TO;TO;0.04;True;ERR
683;0.0;False;0.01;False;0.0;False;0.21;False;8.156999999997527e-05;0.07;False;0.04;False;0.04;False;ERR
684;0.01;False;1.35;False;2.06;False;5.23;False;0.20196697100000005;ERR;ERR;ERR;ERR;ERR;ERR;ERR
685;0.02;False;0.01;False;0.0;False;0.14;False;0.086736706;0.06;False;0.05;False;0.03;False;ERR
686;ERR;ERR;0.02;False;0.01;False;TO;TO;TO;0.06;False;0.05;False;0.04;False;ERR
687;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
688;0.01;False;0.11;False;0.01;False;ERR;ERR;ERR;0.23;False;0.07;False;0.04;False;ERR
689;0.02;False;0.0;False;0.01;False;6.3;False;0.12326717399999954;0.05;False;ERR;ERR;0.05;False;ERR
690;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
691;0.0;False;1.32;False;0.0;False;ERR;ERR;ERR;0.1;False;0.04;False;2.93;False;ERR
692;0.01;False;TO;TO;0.0;False;ERR;ERR;ERR;24.87;False;0.39;False;TO;TO;ERR
693;0.02;False;0.39;False;0.59;False;16.7;False;0.13601339599999918;0.16;False;ERR;ERR;1.36;False;ERR
694;ERR;ERR;0.01;False;0.01;False;12.28;False;0.00010707999999937101;0.06;False;0.02;False;0.02;False;ERR
695;0.0;False;0.21;False;0.46;False;ERR;ERR;ERR;0.19;False;ERR;ERR;0.58;False;ERR
696;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.06;True;ERR
697;0.0;False;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.07;False;0.04;False;ERR
698;ERR;ERR;0.0;True;0.01;True;2.88;True;0.5650473750000002;0.07;True;0.07;True;0.03;True;ERR
699;ERR;ERR;0.02;True;0.01;True;1.3;True;0.13504207499999987;0.07;True;ERR;ERR;0.05;True;ERR
700;0.01;False;0.13;False;0.08;False;ERR;ERR;ERR;0.22;False;0.24;False;0.06;False;ERR
701;0.83;False;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;52.6;False;TO;TO;ERR
702;TO;TO;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;True;0.03;True;ERR
703;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.03;True;ERR
704;ERR;ERR;0.01;False;0.01;False;TO;TO;TO;0.06;False;0.03;False;0.05;False;ERR
705;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False;ERR
706;0.01;False;0.01;True;0.01;True;1.07;True;0.17754667699999993;ERR;ERR;ERR;ERR;ERR;ERR;ERR
707;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
708;0.01;False;0.03;False;0.01;False;ERR;ERR;ERR;0.08;False;0.03;False;0.08;False;ERR
709;0.02;False;0.03;False;0.0;False;29.54;False;0.1457831760000019;0.07;False;ERR;ERR;0.12;False;ERR
710;0.01;False;5.0;False;0.01;False;11.19;False;0.1498493700000001;1.2;False;0.19;False;16.35;False;ERR
711;0.01;False;0.01;False;0.01;False;1.03;False;0.07564897600000009;0.07;False;0.04;False;0.05;False;ERR
712;0.01;False;0.02;False;0.01;False;23.09;False;0.2180619979999996;0.07;False;0.05;False;0.04;False;ERR
713;0.09;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.04;True;ERR
714;0.01;False;42.89;False;67.35;False;ERR;ERR;ERR;3.74;False;0.3;False;TO;TO;ERR
715;0.02;False;67.1;False;3.2;False;ERR;ERR;ERR;11.64;False;1.2;False;57.02;False;ERR
716;0.02;False;0.01;True;0.01;True;4.14;True;0.26019267999999984;ERR;ERR;ERR;ERR;ERR;ERR;ERR
717;0.01;True;0.01;True;0.0;True;0.35;True;0.138190878;0.07;True;0.05;False;0.04;True;ERR
718;0.01;False;0.01;False;0.01;False;2.24;False;0.19933274899999986;0.06;False;0.06;False;0.06;False;ERR
719;0.02;False;17.66;False;8.8;False;TO;TO;TO;19.82;False;45.32;False;1.67;False;ERR
720;0.01;False;1.32;False;0.0;False;ERR;ERR;ERR;0.39;False;0.05;False;3.1;False;ERR
721;3.27;False;3.6;False;12.22;False;0.29;False;0.251391132;2.18;False;3.95;False;11.99;False;ERR
722;6.25;True;0.34;True;0.95;True;ERR;ERR;ERR;0.15;True;0.66;True;1.88;True;ERR
723;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.07;True;ERR;ERR;0.03;True;ERR
724;0.02;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
725;0.01;False;0.01;False;0.01;False;0.04;False;3.552000000000416e-05;0.06;False;0.03;False;0.03;False;ERR
726;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.05;False;ERR
727;0.01;False;0.06;False;0.01;False;ERR;ERR;ERR;0.12;False;0.06;False;0.06;False;ERR
728;0.01;True;TO;TO;ERR;ERR;0.55;True;0.24346930299999997;TO;TO;ERR;ERR;TO;TO;ERR
729;0.02;True;0.0;True;0.01;True;0.14;True;0.0008093510000000137;0.06;True;0.17;False;0.04;True;ERR
730;0.0;False;1.88;False;2.56;False;ERR;ERR;ERR;0.19;False;1.47;False;6.21;False;ERR
731;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False;ERR
732;TO;TO;0.0;True;0.01;True;2.11;True;0.20150507100000015;0.07;True;0.04;True;0.03;True;ERR
733;0.64;True;0.01;True;0.01;True;0.53;True;0.146814057;0.07;True;0.05;False;0.03;True;ERR
734;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.03;False;ERR
735;0.01;False;0.01;False;0.01;False;0.19;False;5.836100000000677e-05;0.05;False;0.04;False;0.03;False;ERR
736;0.01;True;0.0;True;0.01;True;0.26;True;0.0011962719999999982;0.06;True;0.06;False;0.02;True;ERR
