name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result
290;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.05;False
291;0.01;False;0.0;False;0.0;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False
292;0.01;False;0.0;False;0.0;False;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False
293;0.01;False;0.0;False;0.02;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False
294;0.0;False;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.03;False;0.04;False
295;0.01;False;0.01;False;0.01;False;0.14;False;0.101049201;0.06;False;0.06;False;0.03;False
296;0.01;False;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO
297;0.01;False;0.0;False;0.0;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
298;0.01;False;0.01;True;0.01;True;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR
299;0.01;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
300;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.08;False;0.04;True
301;0.01;False;0.01;False;0.01;False;2.4;False;0.1858053759999998;0.05;False;0.06;False;0.03;False
302;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False
303;TO;TO;TO;TO;4.85;True;ERR;ERR;ERR;39.25;True;TO;TO;TO;TO
304;0.01;False;TO;TO;ERR;ERR;0.22;False;0.156668686;TO;TO;TO;TO;TO;TO
305;0.14;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.02;False;0.03;True
306;TO;TO;0.01;True;0.01;True;2.89;True;1.4599324479999998;0.06;True;0.04;True;0.04;True
307;0.01;False;0.0;False;0.01;False;1.68;False;0.06364630300000007;0.07;False;0.02;False;0.03;False
308;0.01;False;TO;TO;0.01;False;0.58;False;0.0004895099999999708;TO;TO;TO;TO;TO;TO
309;0.01;False;0.01;True;0.0;True;ERR;ERR;ERR;0.05;True;TO;TO;0.05;True
310;0.0;False;0.01;False;0.01;False;1.33;False;0.19148247099999982;0.05;False;ERR;ERR;0.03;False
311;0.1;True;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.04;False;0.02;True
312;0.01;False;0.85;False;0.01;False;ERR;ERR;ERR;1.07;False;0.11;False;0.2;False
313;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
314;0.24;True;0.0;True;0.01;True;0.06;True;0.026966827000000006;0.06;True;0.03;True;0.03;True
315;1.72;True;0.01;True;0.01;True;0.2;True;0.117271767;0.05;True;0.08;True;0.03;True
316;0.01;False;41.53;False;2.55;False;ERR;ERR;ERR;6.16;False;30.71;False;0.27;False
317;0.01;False;TO;TO;TO;TO;ERR;ERR;ERR;12.89;False;0.51;False;TO;TO
318;0.01;False;76.84;True;0.45;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
319;0.01;False;77.77;True;0.63;True;ERR;ERR;ERR;0.2;True;44.91;False;1.77;True
320;3.28;True;0.01;True;0.01;True;2.53;True;0.5077093969999997;0.06;True;27.11;False;0.04;True
321;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.05;False;0.03;True
322;0.01;False;0.01;True;0.01;True;0.12;True;0.04962235000000001;ERR;ERR;ERR;ERR;ERR;ERR
323;0.01;False;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.04;True
324;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.04;False
325;0.02;True;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.05;False;0.03;True
326;ERR;ERR;0.02;False;0.01;False;2.35;False;0.22845367799999972;0.05;False;0.1;False;0.03;False
327;0.0;False;0.01;False;0.01;False;0.17;False;6.085000000000118e-05;0.05;False;0.03;False;0.04;False
328;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.04;False
329;0.0;False;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False
330;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.04;False;0.03;False
331;0.0;False;0.0;True;0.01;True;1.16;True;0.356505626;0.05;True;0.08;True;0.04;True
332;0.01;False;0.0;False;0.01;False;0.66;False;0.12513889499999997;0.05;False;0.02;False;0.04;False
333;0.02;False;TO;TO;0.01;False;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO
334;0.01;False;11.17;False;0.01;False;ERR;ERR;ERR;1.88;False;0.07;False;17.99;False
335;0.02;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.03;True
336;0.0;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.05;False;0.03;False
337;0.01;False;0.01;False;0.01;False;0.42;False;0.05623681599999997;0.05;False;0.02;False;0.03;False
338;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.14;False;0.04;True
339;0.02;False;0.01;True;0.01;True;3.97;True;0.26562542600000016;ERR;ERR;ERR;ERR;ERR;ERR
340;0.01;False;0.11;False;0.01;False;0.59;False;0.09775715800000007;0.21;False;0.35;False;0.04;False
341;0.01;False;0.78;False;0.01;False;ERR;ERR;ERR;0.14;False;0.25;False;1.36;False
342;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.04;False
343;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
344;0.0;False;0.41;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR
345;0.01;False;TO;TO;TO;TO;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO
346;0.85;True;0.01;True;0.0;True;0.38;True;0.311861602;0.04;True;0.06;False;0.03;True
347;0.01;False;0.01;False;0.01;False;0.55;False;0.06936891899999997;0.05;False;0.03;False;0.05;False
348;0.02;False;0.01;False;0.0;False;4.55;False;0.15857057799999996;0.06;False;0.04;False;0.03;False
349;ERR;ERR;0.0;True;0.01;True;ERR;ERR;ERR;0.05;True;0.03;False;0.03;True
350;0.01;False;0.01;False;0.01;False;0.05;False;1.2310000000001486e-05;0.06;False;0.04;False;0.04;False
351;ERR;ERR;0.01;False;0.01;False;TO;TO;TO;0.06;False;0.04;False;0.04;False
352;0.0;False;0.01;False;0.0;False;TO;TO;TO;0.06;False;0.06;False;0.03;False
353;0.01;False;0.08;False;0.01;False;ERR;ERR;ERR;0.08;False;0.03;False;0.16;False
354;0.01;True;0.0;True;0.01;True;0.5;True;0.138436298;0.05;True;ERR;ERR;0.04;True
355;10.89;True;0.01;True;0.01;True;0.84;True;0.44790527799999996;0.06;True;0.07;True;0.03;True
356;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False
357;0.01;False;0.01;False;0.01;False;38.22;False;0.8641145639999976;0.06;False;0.08;False;0.03;False
358;0.01;False;6.27;False;0.01;False;ERR;ERR;ERR;1.11;False;1.43;False;3.52;False
359;0.01;True;0.0;True;0.01;True;0.75;True;0.08804827800000004;0.06;True;0.05;False;0.04;True
360;0.01;False;0.01;False;0.01;False;6.52;False;0.2709373900000003;0.06;False;0.03;False;0.04;False
361;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
362;0.01;False;0.74;False;0.08;False;ERR;ERR;ERR;0.23;False;0.31;False;0.04;False
363;0.02;False;0.06;False;0.41;False;ERR;ERR;ERR;0.13;False;0.24;False;0.5;False
364;0.01;False;0.01;True;0.01;True;16.72;True;0.29548614599999823;0.05;True;0.11;False;0.04;True
365;ERR;ERR;0.01;True;0.0;True;ERR;ERR;ERR;0.06;True;0.03;True;0.02;True
366;0.01;False;0.01;True;0.01;True;5.59;True;0.295694546;ERR;ERR;ERR;ERR;ERR;ERR
367;0.01;False;0.68;False;0.01;False;ERR;ERR;ERR;0.21;False;0.81;False;0.04;False
368;0.01;False;47.41;False;2.5;False;ERR;ERR;ERR;5.6;False;24.64;False;0.17;False
369;0.0;False;0.01;False;0.01;False;TO;TO;TO;0.05;False;0.05;False;0.04;False
370;0.01;False;0.0;True;0.0;True;8.34;True;0.2121815120000008;ERR;ERR;ERR;ERR;ERR;ERR
371;ERR;ERR;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
372;0.01;False;0.01;True;0.0;True;5.88;True;0.21274347299999974;ERR;ERR;ERR;ERR;ERR;ERR
373;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False
374;0.01;False;0.0;False;0.01;False;0.65;False;0.21549005499999996;0.07;True;0.06;False;0.03;False
375;0.02;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
376;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.03;False
377;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.05;False;0.04;False
378;0.13;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;False;0.04;True
379;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.03;True
380;0.02;False;0.0;False;0.02;False;80.4;False;0.23918184900000483;0.05;False;0.03;False;0.04;False
381;0.48;True;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.05;False
382;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False
383;0.0;False;0.01;False;0.01;False;0.36;False;0.24625195700000002;0.06;False;0.06;False;0.03;False
384;87.28;True;0.0;True;0.01;True;0.5;True;0.45627507599999995;0.07;True;3.76;False;0.05;True
385;0.01;False;0.6;False;0.01;False;ERR;ERR;ERR;0.27;False;ERR;ERR;0.21;False
386;5.43;False;TO;TO;0.0;False;ERR;ERR;ERR;TO;TO;14.26;False;TO;TO
387;0.01;False;0.01;True;0.01;True;29.53;True;0.24969392000000212;ERR;ERR;ERR;ERR;ERR;ERR
388;0.01;False;0.1;False;0.38;False;0.5;False;0.177549448;0.09;False;ERR;ERR;0.5;False
389;ERR;ERR;0.01;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR
390;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False
391;16.53;True;0.01;True;0.0;True;0.21;True;0.17193977100000002;0.06;True;0.06;True;0.03;True
392;0.0;True;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.03;False;0.04;False
393;0.0;False;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.04;False
394;0.01;False;0.05;False;0.0;False;ERR;ERR;ERR;0.06;False;0.48;False;0.14;False
395;0.01;False;0.01;True;0.01;True;3.0;True;0.2846154550000004;0.06;True;0.16;False;0.04;True
396;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.06;False;0.04;False
397;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False
398;0.01;False;0.01;False;0.01;False;0.05;False;6.68700000000036e-05;0.06;False;0.03;False;0.02;False
399;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
400;0.0;False;0.85;False;1.91;False;ERR;ERR;ERR;0.26;False;0.98;False;4.32;False
401;0.0;False;TO;TO;ERR;ERR;0.39;False;0.09332473299999999;TO;TO;TO;TO;TO;TO
402;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.08;False;0.04;False
403;0.0;False;1.39;False;0.0;False;TO;TO;TO;0.13;False;ERR;ERR;3.73;False
404;0.01;True;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False
405;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;ERR;ERR;0.05;False
406;ERR;ERR;0.01;False;ERR;ERR;TO;TO;TO;0.06;False;ERR;ERR;0.05;False
407;ERR;ERR;2.88;False;0.01;False;1.76;False;0.21303097299999996;0.49;False;0.06;False;3.9;False
408;0.32;True;0.0;True;0.01;True;1.39;True;0.397811848;0.05;True;0.03;False;0.03;True
409;0.01;False;0.07;False;0.1;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR
410;ERR;ERR;0.45;False;0.0;False;ERR;ERR;ERR;0.1;False;0.34;False;0.72;False
411;TO;TO;0.0;True;0.01;True;0.68;True;0.18941004899999997;0.05;True;0.04;True;0.03;True
412;0.01;False;0.0;False;0.01;False;TO;TO;TO;0.06;False;0.05;False;0.03;False
413;0.01;False;3.33;False;ERR;ERR;ERR;ERR;ERR;7.78;False;6.41;False;46.1;False
414;0.01;False;0.02;False;0.01;False;62.13;False;0.27496900500000265;ERR;ERR;ERR;ERR;ERR;ERR
415;0.01;False;0.01;False;0.01;False;0.08;False;4.859000000000113e-05;0.05;False;0.03;False;0.03;False
416;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.04;False
417;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.07;False;0.05;False;0.04;False
418;0.02;False;0.01;True;0.01;True;ERR;ERR;ERR;0.05;True;0.07;True;0.03;True
419;40.67;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;4.73;False;0.03;True
420;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.03;False
421;0.01;False;0.14;False;0.02;False;ERR;ERR;ERR;0.08;False;0.12;False;0.09;False
422;0.01;False;0.5;False;0.1;False;ERR;ERR;ERR;0.23;False;0.55;False;0.23;False
423;0.01;False;0.0;False;0.01;False;1.53;False;0.21619071599999984;0.06;False;0.04;False;0.04;False
424;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.02;False
425;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False
426;0.01;False;1.83;False;0.01;False;ERR;ERR;ERR;0.54;False;0.09;False;0.05;False
427;0.02;False;0.01;True;0.01;True;16.5;True;0.2956265449999975;ERR;ERR;ERR;ERR;ERR;ERR
428;0.01;False;0.01;True;0.01;True;0.2;True;0.131801382;0.06;True;ERR;ERR;0.04;True
429;19.16;True;0.0;True;0.0;True;0.08;True;0.056083876;0.06;True;0.04;True;0.03;True
430;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.07;True;0.02;True;0.04;True
431;0.01;False;33.43;False;51.1;False;ERR;ERR;ERR;2.37;False;0.25;False;99.01;False
432;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.07;False;0.06;False;0.04;False
433;0.02;False;0.91;False;0.0;False;5.79;False;0.072018892;0.3;False;0.04;False;2.95;False
434;0.01;False;TO;TO;0.0;False;ERR;ERR;ERR;TO;TO;0.29;False;12.61;False
435;0.01;False;0.01;False;0.01;False;8.63;False;0.10889548900000001;0.07;False;0.03;False;0.04;False
436;88.14;False;2.21;False;4.02;False;ERR;ERR;ERR;0.64;False;0.07;False;3.57;False
437;0.02;False;0.01;True;0.01;True;41.81;True;0.6992223789999983;0.06;True;4.09;False;0.04;True
438;0.01;False;0.03;False;0.01;False;TO;TO;TO;0.07;False;0.05;False;0.1;False
439;0.01;False;0.08;False;0.01;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.18;False
440;ERR;ERR;0.01;False;0.01;False;2.29;False;0.13789883800000036;0.05;False;0.07;False;0.04;False
441;0.0;False;0.0;True;0.01;True;ERR;ERR;ERR;0.05;True;0.67;False;0.03;True
442;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
443;ERR;ERR;0.09;False;1.15;False;TO;TO;TO;0.22;False;0.23;False;0.05;False
444;TO;TO;76.72;True;0.72;True;ERR;ERR;ERR;0.13;True;41.85;False;1.44;True
445;0.2;True;0.01;True;0.01;True;0.86;True;0.762764812;0.05;True;0.05;True;0.04;True
446;0.0;False;41.99;False;58.1;False;ERR;ERR;ERR;2.98;False;0.28;False;TO;TO
447;0.02;False;0.01;True;0.0;True;ERR;ERR;ERR;0.05;True;0.06;True;0.03;True
448;ERR;ERR;0.01;True;0.01;True;0.25;True;0.0005331610000000042;0.05;True;0.03;True;0.03;True
449;0.02;False;0.01;True;0.01;True;ERR;ERR;ERR;0.04;True;0.07;False;0.04;True
450;TO;TO;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.18;False;0.04;True
451;ERR;ERR;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;ERR;ERR;TO;TO
452;0.01;False;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO
453;0.0;True;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
454;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.02;False
455;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.04;False;0.03;False;0.03;False
456;TO;TO;0.38;False;0.55;False;TO;TO;TO;0.09;False;0.39;False;1.24;False
457;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.02;False;0.05;False
458;0.02;False;7.46;False;31.15;False;ERR;ERR;ERR;12.32;False;0.14;False;3.8;False
459;0.67;False;0.01;False;0.01;False;0.71;False;0.13135376099999996;0.06;True;0.04;False;0.04;False
460;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
461;0.01;False;0.01;False;0.01;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR
462;0.03;True;0.01;True;0.01;True;0.2;True;0.099223819;0.06;True;0.04;False;0.03;True
463;0.01;False;0.0;False;0.0;False;TO;TO;TO;0.06;False;ERR;ERR;0.04;False
464;0.01;False;1.11;True;2.25;True;ERR;ERR;ERR;0.4;True;0.37;True;3.02;True
465;0.01;False;0.01;False;0.02;False;ERR;ERR;ERR;0.06;False;0.1;False;0.04;False
466;0.01;False;TO;TO;0.01;False;ERR;ERR;ERR;TO;TO;0.04;False;TO;TO
467;0.02;False;0.13;False;0.08;False;ERR;ERR;ERR;0.24;False;0.21;False;0.05;False
468;0.01;False;0.15;False;0.02;False;ERR;ERR;ERR;0.08;False;0.05;False;0.04;False
469;0.02;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.05;False;0.03;False
470;0.01;False;0.0;False;0.01;False;0.06;False;1.1949999999996685e-05;ERR;ERR;ERR;ERR;ERR;ERR
471;0.01;False;0.01;False;0.01;False;0.23;False;0.145886856;0.06;False;0.05;False;0.04;False
472;0.01;False;0.87;False;0.01;False;2.54;False;0.11644980699999996;0.17;False;0.05;False;1.34;False
473;0.01;False;TO;TO;0.01;False;2.5;False;0.21216906200000007;8.23;False;69.14;False;1.44;False
474;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
475;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.03;False;0.04;False
476;0.01;False;0.01;True;0.01;True;8.4;True;0.3718456020000005;ERR;ERR;ERR;ERR;ERR;ERR
477;0.01;False;0.0;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.04;False
478;0.0;False;0.01;False;0.01;False;2.48;False;0.3630193420000003;0.05;False;0.05;False;0.03;False
479;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;True;0.03;True
480;0.01;False;2.4;False;0.0;False;ERR;ERR;ERR;0.27;False;0.05;False;2.38;False
481;0.01;False;0.39;False;0.02;False;1.21;False;0.08558398499999997;0.12;False;0.31;False;0.4;False
482;0.02;False;0.01;True;0.01;True;0.24;True;0.204408944;0.06;True;0.07;True;0.04;True
483;TO;TO;76.35;True;0.45;True;ERR;ERR;ERR;0.13;True;0.31;True;1.23;True
484;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.05;False;0.04;False;0.03;False
485;ERR;ERR;0.0;False;0.01;False;ERR;ERR;ERR;0.07;False;0.04;False;0.03;False
486;0.01;True;0.6;False;0.75;False;ERR;ERR;ERR;0.13;False;ERR;ERR;1.26;False
487;0.01;False;0.01;False;ERR;ERR;ERR;ERR;ERR;0.05;False;0.04;False;0.04;False
488;0.0;False;0.01;False;0.01;False;TO;TO;TO;0.05;False;0.05;False;0.04;False
489;0.1;True;0.01;True;0.01;True;0.2;True;0.139242629;0.06;True;ERR;ERR;0.03;True
490;0.01;False;6.53;False;8.16;False;ERR;ERR;ERR;0.47;False;0.2;False;19.64;False
491;0.01;False;0.94;False;1.28;False;ERR;ERR;ERR;0.15;False;0.48;False;1.28;False
492;2.17;False;TO;TO;4.69;False;ERR;ERR;ERR;78.18;False;46.34;False;TO;TO
493;0.01;False;TO;TO;TO;TO;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO
494;0.97;True;17.28;True;0.15;True;ERR;ERR;ERR;0.08;True;13.72;False;0.37;True
495;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
496;0.01;False;1.21;False;0.01;False;0.27;False;0.05605637599999999;0.39;False;ERR;ERR;0.05;False
497;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
498;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.04;False;0.05;False;0.04;False
499;0.0;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.04;False;0.04;False
500;0.01;False;0.45;False;0.01;False;1.0;False;0.07501857499999998;0.17;False;0.57;False;1.67;False
501;0.01;False;2.4;False;0.01;False;4.22;False;0.380796991;0.51;False;1.92;False;7.92;False
502;0.01;False;0.0;False;0.0;False;ERR;ERR;ERR;0.06;False;0.05;False;0.02;False
503;0.02;False;0.01;True;0.01;True;33.25;True;0.3598406000000054;ERR;ERR;ERR;ERR;ERR;ERR
504;0.01;False;TO;TO;0.01;False;19.0;False;0.09721601700000093;49.31;False;0.84;False;56.73;False
505;0.0;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
506;ERR;ERR;0.0;False;0.01;False;TO;TO;TO;0.06;False;0.03;False;0.03;False
507;0.0;False;0.0;False;0.01;False;0.22;False;8.975999999999429e-05;0.06;False;0.03;False;0.05;False
508;TO;TO;0.57;False;1.5;False;0.22;False;0.188725908;0.3;False;0.97;False;2.86;False
509;ERR;ERR;0.0;False;0.0;False;8.23;False;8.230099999995133e-05;0.05;False;0.03;False;0.05;False
510;0.01;False;1.64;True;2.29;True;18.78;True;0.34030929000000043;0.37;True;2.57;False;5.1;True
511;0.01;False;0.0;False;0.01;False;0.56;False;0.00026636099999999274;0.06;False;0.03;False;0.04;False
512;0.01;False;0.91;False;0.01;False;ERR;ERR;ERR;0.33;False;0.33;False;TO;TO
513;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
514;0.01;False;58.27;False;77.29;False;ERR;ERR;ERR;3.32;False;0.23;False;TO;TO
515;0.01;False;1.23;False;2.17;False;4.68;False;0.19450363499999934;0.33;False;0.72;False;4.34;False
516;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.03;False
517;0.0;False;0.01;True;0.01;True;4.62;True;0.2845802949999996;ERR;ERR;ERR;ERR;ERR;ERR
518;0.01;False;TO;TO;3.67;False;ERR;ERR;ERR;77.79;False;41.75;False;TO;TO
519;0.01;False;0.01;False;0.01;False;ERR;ERR;ERR;0.06;False;0.03;False;0.04;False
520;ERR;ERR;0.01;False;0.01;False;4.1;False;6.786999999963683e-05;0.04;False;ERR;ERR;0.03;False
521;0.01;False;0.0;False;0.0;False;ERR;ERR;ERR;0.05;False;0.03;False;0.04;False
522;58.96;False;0.36;False;0.53;False;ERR;ERR;ERR;0.09;False;0.39;False;1.14;False
523;0.01;False;0.01;False;0.01;False;0.05;False;1.2270000000001724e-05;0.06;False;0.03;False;0.04;False
524;0.0;False;TO;TO;TO;TO;ERR;ERR;ERR;TO;TO;0.86;False;TO;TO
525;0.01;False;0.0;True;0.01;True;0.29;True;0.174282774;0.06;True;0.05;True;0.04;True
526;0.01;False;0.01;True;0.01;True;5.55;True;0.4338812040000004;ERR;ERR;ERR;ERR;ERR;ERR
527;0.12;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.05;False;0.03;True
528;0.01;False;0.01;True;0.0;True;4.11;True;0.3709302110000001;0.06;True;ERR;ERR;0.04;True
529;ERR;ERR;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.04;True
530;0.0;False;0.54;False;0.85;False;ERR;ERR;ERR;0.1;False;0.07;False;1.67;False
531;0.02;True;0.0;False;0.01;False;ERR;ERR;ERR;0.05;False;0.02;False;0.02;False
532;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.06;False;ERR;ERR;0.04;False
533;0.02;False;0.0;False;0.01;False;ERR;ERR;ERR;0.06;False;0.02;False;0.03;False
534;0.01;False;0.01;False;0.0;False;ERR;ERR;ERR;0.05;False;0.05;False;0.04;False
535;0.01;True;0.0;True;0.01;True;ERR;ERR;ERR;0.06;True;0.02;False;0.04;True
536;0.01;False;0.01;True;0.0;True;4.53;True;0.1830711530000002;ERR;ERR;ERR;ERR;ERR;ERR
537;0.01;False;0.01;False;0.01;False;5.26;False;0.2530798230000002;0.05;False;0.04;False;0.03;False
538;0.25;True;0.0;True;0.02;True;0.88;True;0.776599417;0.06;True;0.04;True;0.04;True
539;0.01;False;TO;TO;0.01;False;TO;TO;TO;TO;TO;6.01;False;TO;TO
540;0.01;False;0.77;False;0.01;False;ERR;ERR;ERR;0.25;False;0.83;False;0.03;False
541;0.02;False;TO;TO;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;TO;TO
542;0.0;False;0.25;False;0.0;False;0.81;False;0.06760796800000002;0.55;False;0.04;False;0.66;False
543;0.01;False;0.01;False;0.02;False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
544;0.01;False;1.23;False;0.0;False;ERR;ERR;ERR;0.14;False;0.06;False;2.64;False
545;3.55;False;0.07;False;0.11;False;0.23;False;0.06004318;0.06;True;0.04;False;0.29;False
546;1.0;True;17.26;True;0.19;True;ERR;ERR;ERR;0.08;True;19.15;False;0.62;True
547;0.02;False;0.01;False;0.01;False;1.2;False;0.16425514399999996;0.06;False;0.03;False;0.04;False
548;ERR;ERR;0.01;False;0.01;False;ERR;ERR;ERR;0.07;False;0.03;False;0.05;False
549;ERR;ERR;0.01;False;0.01;False;0.07;False;1.5950000000000686e-05;0.07;False;0.03;False;0.03;False
550;TO;TO;0.0;True;0.01;True;1.95;True;0.19394978399999996;0.06;True;0.02;True;0.04;True
551;0.01;True;0.01;True;0.01;True;ERR;ERR;ERR;0.06;True;0.04;True;0.04;True
552;ERR;ERR;3.87;False;0.01;False;3.73;False;0.184440865;0.79;False;2.25;False;9.22;False
553;ERR;ERR;0.0;False;0.0;False;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR
554;0.01;False;89.53;False;TO;TO;ERR;ERR;ERR;22.5;False;0.31;False;1.27;False
555;0.11;True;0.01;True;0.01;True;0.4;True;0.18255131299999997;0.05;True;0.67;False;0.03;True
556;ERR;ERR;0.35;True;0.31;True;ERR;ERR;ERR;0.08;True;0.03;False;0.57;True
557;0.01;False;0.0;True;0.01;True;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
